Address,Country ,State,City,New customer records
"Watertown, SD",US,SD,Watertown,1
"Woodbury, CT",US,CT,Woodbury,1
"Amston, CT",US,CT,Amston,1
"Boring, MD",US,MD,Boring,1
"Rupert, ID",US,ID,Rupert,1
"Rockdale, IL",US,IL,Rockdale,1
"SunCity, CA",US,CA,SunCity,1
"Hereford, TX",US,TX,Hereford,1
"Maylene, AL",US,AL,Maylene,1
"Riverdale, NJ",US,NJ,Riverdale,1
"Central, SC",US,SC,Central,1
"Nehalem, OR",US,OR,Nehalem,1
"Uhland, TX",US,TX,Uhland,1
"Owasso, OK",US,OK,Owasso,1
"Sweetwater, FL",US,FL,Sweetwater,1
"Fruitland, MD",US,MD,Fruitland,1
"Soquel, CA",US,CA,Soquel,1
"Fairlawn, OH",US,OH,Fairlawn,1
"WestSalem, WI",US,WI,WestSalem,1
"GreatMills, MD",US,MD,GreatMills,1
"LiveOak, CA",US,CA,LiveOak,1
"Newcastle, CA",US,CA,Newcastle,1
"Danielson, CT",US,CT,Danielson,1
"Poquott, NY",US,NY,Poquott,1
"Atlantis, FL",US,FL,Atlantis,1
"Laton, CA",US,CA,Laton,1
"Wilson, NC",US,NC,Wilson,1
"Newport, RI",US,RI,Newport,1
"Lawton, OK",US,OK,Lawton,1
"EagleLake, MN",US,MN,EagleLake,1
"Selbyville, DE",US,DE,Selbyville,1
"Edwards, CO",US,CO,Edwards,1
"Enid, MS",US,MS,Enid,1
"Firestone, CO",US,CO,Firestone,1
"Juliette, GA",US,GA,Juliette,1
"SeaTac, WA",US,WA,SeaTac,1
"Etta, MS",US,MS,Etta,1
"Howe, IN",US,IN,Howe,1
"Fraser, MI",US,MI,Fraser,1
"Seymour, TN",US,TN,Seymour,1
"Norco, CA",US,CA,Norco,1
"ChinaGrove, NC",US,NC,ChinaGrove,1
"Creston, IA",US,IA,Creston,1
"Haverhill, MA",US,MA,Haverhill,1
"Fowler, CA",US,CA,Fowler,1
"GreatFalls, MT",US,MT,GreatFalls,1
"Rockport, ME",US,ME,Rockport,1
"Pittsburg, KS",US,KS,Pittsburg,1
"Medina, WA",US,WA,Medina,1
"Winsted, CT",US,CT,Winsted,1
"Ponder, TX",US,TX,Ponder,1
"NewCastle, AL",US,AL,NewCastle,1
"Wallace, NC",US,NC,Wallace,1
"Ridgway, CO",US,CO,Ridgway,1
"Alto, GA",US,GA,Alto,1
"Logandale, NV",US,NV,Logandale,1
"Brooklyn, CT",US,CT,Brooklyn,1
"Warren, OH",US,OH,Warren,1
"Sanford, NC",US,NC,Sanford,1
"Royersford, PA",US,PA,Royersford,1
"Basildon, ENG",GB,ENG,Basildon,1
"Brookfield, MA",US,MA,Brookfield,1
"Bluffdale, UT",US,UT,Bluffdale,1
"EauClaire, WI",US,WI,EauClaire,1
"Layton, UT",US,UT,Layton,1
"Sunnyside, WA",US,WA,Sunnyside,1
"Fairfield, NJ",US,NJ,Fairfield,1
"Harper, TX",US,TX,Harper,1
"Merrimac, WI",US,WI,Merrimac,1
"Granville, MA",US,MA,Granville,1
"Effort, PA",US,PA,Effort,1
"Lakeville, CT",US,CT,Lakeville,1
"OlmosPark, TX",US,TX,OlmosPark,1
"Okeene, OK",US,OK,Okeene,1
"Milton, NH",US,NH,Milton,1
"Semmes, AL",US,AL,Semmes,1
"Winnemucca, NV",US,NV,Winnemucca,1
"HainesCity, FL",US,FL,HainesCity,1
"Mauston, WI",US,WI,Mauston,1
"Mound, MN",US,MN,Mound,1
"Depauw, IN",US,IN,Depauw,1
"Arnold, MO",US,MO,Arnold,1
"Banbury, ENG",GB,ENG,Banbury,1
"Ada, OK",US,OK,Ada,1
"Purgatory, ME",US,ME,Purgatory,1
"Kettering, OH",US,OH,Kettering,1
"Wenham, MA",US,MA,Wenham,1
"Jefferson, MA",US,MA,Jefferson,1
"Ashland, KY",US,KY,Ashland,1
"Dixmont, ME",US,ME,Dixmont,1
"Lexington, MI",US,MI,Lexington,1
"Byron, GA",US,GA,Byron,1
"Salem, OH",US,OH,Salem,1
"Middleburg, FL",US,FL,Middleburg,1
"Bell, CA",US,CA,Bell,1
"Tuscola, IL",US,IL,Tuscola,1
"Powhatan, VA",US,VA,Powhatan,1
"Lapeer, MI",US,MI,Lapeer,1
"Murphy, TX",US,TX,Murphy,1
"Fairview, OR",US,OR,Fairview,1
"OysterBay, NY",US,NY,OysterBay,1
"Ariton, AL",US,AL,Ariton,1
"Fairfax, CA",US,CA,Fairfax,1
"Romsey, ENG",GB,ENG,Romsey,1
"Greenfield, WI",US,WI,Greenfield,1
"Brownwood, TX",US,TX,Brownwood,1
"Dunn, NC",US,NC,Dunn,1
"Ledgewood, NJ",US,NJ,Ledgewood,1
"Alamo, CA",US,CA,Alamo,1
"Hamburg, NJ",US,NJ,Hamburg,1
"Oakham, MA",US,MA,Oakham,1
"ColtsNeck, NJ",US,NJ,ColtsNeck,1
"Newton, NH",US,NH,Newton,1
"GlennDale, MD",US,MD,GlennDale,1
"Vienna, GA",US,GA,Vienna,1
"Oldwick, NJ",US,NJ,Oldwick,1
"Bushnell, FL",US,FL,Bushnell,1
"LovesPark, IL",US,IL,LovesPark,1
"Moraine, OH",US,OH,Moraine,1
"Maumelle, AR",US,AR,Maumelle,1
"Blumenau, SC",BR,SC,Blumenau,1
"Kosciusko, MS",US,MS,Kosciusko,1
"Casco, ME",US,ME,Casco,1
"CocoaBeach, FL",US,FL,CocoaBeach,1
"Plainview, TX",US,TX,Plainview,1
"Oroville, CA",US,CA,Oroville,1
"RioVista, TX",US,TX,RioVista,1
"Pickering, ON",CA,ON,Pickering,1
"Antlers, OK",US,OK,Antlers,1
"Milford, NY",US,NY,Milford,1
"Palmerton, PA",US,PA,Palmerton,1
"Georgetown, OH",US,OH,Georgetown,1
"Cortland, OH",US,OH,Cortland,1
"GwynnOak, MD",US,MD,GwynnOak,1
"Hawi, HI",US,HI,Hawi,1
"Sisters, OR",US,OR,Sisters,1
"PeaRidge, AR",US,AR,PeaRidge,1
"Frederica, DE",US,DE,Frederica,1
"Kohler, WI",US,WI,Kohler,1
"NorthPort, FL",US,FL,NorthPort,1
"ColdSpring, MN",US,MN,ColdSpring,1
"Anniston, AL",US,AL,Anniston,1
"Sterling, OH",US,OH,Sterling,1
"Norfolk, MA",US,MA,Norfolk,1
"Ruislip, ENG",GB,ENG,Ruislip,1
"TerreHaute, IN",US,IN,TerreHaute,1
"Longmont, CO",US,CO,Longmont,1
"CotoDeCaza, CA",US,CA,CotoDeCaza,1
"RoundTop, TX",US,TX,RoundTop,1
"Tobyhanna, PA",US,PA,Tobyhanna,1
"Sheffield, AL",US,AL,Sheffield,1
"Amityville, NY",US,NY,Amityville,1
"BigCabin, OK",US,OK,BigCabin,1
"Troutville, VA",US,VA,Troutville,1
"FishCreek, WI",US,WI,FishCreek,1
"CanyonLake, CA",US,CA,CanyonLake,1
"Sutherland, VA",US,VA,Sutherland,1
"Chicopee, MA",US,MA,Chicopee,1
"Pasadena, TX",US,TX,Pasadena,1
"Barcelona, B",ES,B,Barcelona,1
"Fremont, WI",US,WI,Fremont,1
"Youngstown, NY",US,NY,Youngstown,1
"Galapagar, M",ES,M,Galapagar,1
"BeechGrove, IN",US,IN,BeechGrove,1
"Huntsville, TN",US,TN,Huntsville,1
"Ellensburg, WA",US,WA,Ellensburg,1
"Richland, MS",US,MS,Richland,1
"Telford, PA",US,PA,Telford,1
"Millbury, MA",US,MA,Millbury,1
"Harlow, ENG",GB,ENG,Harlow,1
"Roseville, MI",US,MI,Roseville,1
"Springdale, OH",US,OH,Springdale,1
"Frankfort, KY",US,KY,Frankfort,1
"Stockholm, NJ",US,NJ,Stockholm,1
"Yulan, NY",US,NY,Yulan,1
"Torrington, CT",US,CT,Torrington,1
"Elma, NY",US,NY,Elma,1
"Woodstock, VT",US,VT,Woodstock,1
"Monaca, PA",US,PA,Monaca,1
"Madras, OR",US,OR,Madras,1
"Bullard, TX",US,TX,Bullard,1
"Sunbury, OH",US,OH,Sunbury,1
"Reserve, LA",US,LA,Reserve,1
"Inverness, FL",US,FL,Inverness,1
"FortEdward, NY",US,NY,FortEdward,1
"Rhinebeck, NY",US,NY,Rhinebeck,1
"Callao, VA",US,VA,Callao,1
"Braintree, MA",US,MA,Braintree,1
"Congers, NY",US,NY,Congers,1
"Richfield, OH",US,OH,Richfield,1
"Rolesville, NC",US,NC,Rolesville,1
"GlenOaks, NY",US,NY,GlenOaks,1
"Whitman, MA",US,MA,Whitman,1
"Shelby, NC",US,NC,Shelby,1
"EastBerlin, CT",US,CT,EastBerlin,1
"Carolina, PR",US,PR,Carolina,1
"LakeCity, GA",US,GA,LakeCity,1
"Fairfield, IA",US,IA,Fairfield,1
"Watchung, NJ",US,NJ,Watchung,1
"NewAlbany, IN",US,IN,NewAlbany,1
"Radford, VA",US,VA,Radford,1
"Freeland, PA",US,PA,Freeland,1
"Hobbs, NM",US,NM,Hobbs,1
"Stanwood, WA",US,WA,Stanwood,1
"Glenelg, MD",US,MD,Glenelg,1
"Islesboro, ME",US,ME,Islesboro,1
"Henderson, KY",US,KY,Henderson,1
"Hatfield, PA",US,PA,Hatfield,1
"Silverado, CA",US,CA,Silverado,1
"Watertown, CT",US,CT,Watertown,1
"Howell, MI",US,MI,Howell,1
"Gowrie, IA",US,IA,Gowrie,1
"Banbridge, NIR",GB,NIR,Banbridge,1
"Watseka, IL",US,IL,Watseka,1
"Orange, NJ",US,NJ,Orange,1
"WhiteHouse, TN",US,TN,WhiteHouse,1
"Beaumont, AB",CA,AB,Beaumont,1
"Pacific, WA",US,WA,Pacific,1
"Gladstone, NJ",US,NJ,Gladstone,1
"Bellwood, IL",US,IL,Bellwood,1
"Waimea, HI",US,HI,Waimea,1
"Topsfield, MA",US,MA,Topsfield,1
"Bennington, VT",US,VT,Bennington,1
"Elkhart, IA",US,IA,Elkhart,1
"Marion, MA",US,MA,Marion,1
"Milliken, CO",US,CO,Milliken,1
"LakePlacid, FL",US,FL,LakePlacid,1
"Menomonie, WI",US,WI,Menomonie,1
"Esterhazy, SK",CA,SK,Esterhazy,1
"Walnut, CA",US,CA,Walnut,1
"Buckfield, ME",US,ME,Buckfield,1
"Elburn, IL",US,IL,Elburn,1
"Dewey, AZ",US,AZ,Dewey,1
"SaintCloud, FL",US,FL,SaintCloud,1
"Northport, WA",US,WA,Northport,1
"Conyngham, PA",US,PA,Conyngham,1
"Boone, IA",US,IA,Boone,1
"Maple, ON",CA,ON,Maple,1
"Hapeville, GA",US,GA,Hapeville,1
"Gotha, FL",US,FL,Gotha,1
"NewBuffalo, MI",US,MI,NewBuffalo,1
"Roland, OK",US,OK,Roland,1
"Trenton, OH",US,OH,Trenton,1
"Florence, MA",US,MA,Florence,1
"Wheeling, WV",US,WV,Wheeling,1
"Palmyra, PA",US,PA,Palmyra,1
"Guttenberg, NJ",US,NJ,Guttenberg,1
"Auburn, ME",US,ME,Auburn,1
"Farragut, TN",US,TN,Farragut,1
"Newbury, MA",US,MA,Newbury,1
"Pevely, MO",US,MO,Pevely,1
"Strafford, NH",US,NH,Strafford,1
"Meadville, PA",US,PA,Meadville,1
"GrandLake, CO",US,CO,GrandLake,1
"Nekoosa, WI",US,WI,Nekoosa,1
"Kemptville, ON",CA,ON,Kemptville,1
"Marion, IA",US,IA,Marion,1
"Georgetown, SC",US,SC,Georgetown,1
"Hillview, KY",US,KY,Hillview,1
"Prattville, AL",US,AL,Prattville,1
"Camden, IN",US,IN,Camden,1
"Bogart, GA",US,GA,Bogart,1
"Bellevue, ID",US,ID,Bellevue,1
"Bertram, TX",US,TX,Bertram,1
"Langhorne, PA",US,PA,Langhorne,1
"Gretna, NE",US,NE,Gretna,1
"HuntValley, MD",US,MD,HuntValley,1
"Jamestown, PA",US,PA,Jamestown,1
"DewyRose, GA",US,GA,DewyRose,1
"Palmyra, ME",US,ME,Palmyra,1
"Comer, GA",US,GA,Comer,1
"Altamont, TN",US,TN,Altamont,1
"Dayton, NV",US,NV,Dayton,1
"Kaukauna, WI",US,WI,Kaukauna,1
"Riverdale, NY",US,NY,Riverdale,1
"Onemo, VA",US,VA,Onemo,1
"Wyckoff, NJ",US,NJ,Wyckoff,1
"Ammon, ID",US,ID,Ammon,1
"Hockley, TX",US,TX,Hockley,1
"Talent, OR",US,OR,Talent,1
"Makanda, IL",US,IL,Makanda,1
"Andalusia, AL",US,AL,Andalusia,1
"Pioneer, LA",US,LA,Pioneer,1
"Athens, AL",US,AL,Athens,1
"Topanga, CA",US,CA,Topanga,1
"Montville, NJ",US,NJ,Montville,1
"Dexter, MO",US,MO,Dexter,1
"NewHaven, MO",US,MO,NewHaven,1
"Lerna, IL",US,IL,Lerna,1
"DaniaBeach, FL",US,FL,DaniaBeach,1
"Salida, CO",US,CO,Salida,1
"Canyon, TX",US,TX,Canyon,1
"Shoreham, NY",US,NY,Shoreham,1
"Markham, IL",US,IL,Markham,1
"DevilsLake, ND",US,ND,DevilsLake,1
"StonyPoint, NY",US,NY,StonyPoint,1
"Bogota, NJ",US,NJ,Bogota,1
"Chilmark, MA",US,MA,Chilmark,1
"Dover, MA",US,MA,Dover,1
"Langlois, OR",US,OR,Langlois,1
"GrandGorge, NY",US,NY,GrandGorge,1
"Edgewood, WA",US,WA,Edgewood,1
"Spearville, KS",US,KS,Spearville,1
"PortRichey, FL",US,FL,PortRichey,1
"Niantic, CT",US,CT,Niantic,1
"Horsham, PA",US,PA,Horsham,1
"Oxford, NC",US,NC,Oxford,1
"Lawrence, MA",US,MA,Lawrence,1
"Hammond, LA",US,LA,Hammond,1
"GrandLedge, MI",US,MI,GrandLedge,1
"Pickford, MI",US,MI,Pickford,1
"Eolia, MO",US,MO,Eolia,1
"Burbank, IL",US,IL,Burbank,1
"Roosevelt, NJ",US,NJ,Roosevelt,1
"Dudley, MA",US,MA,Dudley,1
"Waynesboro, VA",US,VA,Waynesboro,1
"Southport, NC",US,NC,Southport,1
"Alexis, NC",US,NC,Alexis,1
"Wareham, MA",US,MA,Wareham,1
"Barto, PA",US,PA,Barto,1
"Dover, OK",US,OK,Dover,1
"Lovingston, VA",US,VA,Lovingston,1
"McHenry, IL",US,IL,McHenry,1
"Tequesta, FL",US,FL,Tequesta,1
"Canton, MS",US,MS,Canton,1
"Hansville, WA",US,WA,Hansville,1
"Matlock, ENG",GB,ENG,Matlock,1
"Holtsville, NY",US,NY,Holtsville,1
"Renfrew, PA",US,PA,Renfrew,1
"Templeton, CA",US,CA,Templeton,1
"Dighton, MA",US,MA,Dighton,1
"Maywood, NJ",US,NJ,Maywood,1
"BrownDeer, WI",US,WI,BrownDeer,1
"Everett, MA",US,MA,Everett,1
"Vashon, WA",US,WA,Vashon,1
"Adelanto, CA",US,CA,Adelanto,1
"RoundHill, VA",US,VA,RoundHill,1
"Rincon, GA",US,GA,Rincon,1
"WestBend, WI",US,WI,WestBend,1
"AlbertLea, MN",US,MN,AlbertLea,1
"Laval, QC",CA,QC,Laval,1
"Dundee, MI",US,MI,Dundee,1
"Babylon, NY",US,NY,Babylon,1
"Sylacauga, AL",US,AL,Sylacauga,1
"LaGrange, GA",US,GA,LaGrange,1
"Wixom, MI",US,MI,Wixom,1
"Amherst, NH",US,NH,Amherst,1
"Lacombe, LA",US,LA,Lacombe,1
"Woodbine, NJ",US,NJ,Woodbine,1
"Onset, MA",US,MA,Onset,1
"Delhi, NY",US,NY,Delhi,1
"Houston, AL",US,AL,Houston,1
"LongBranch, NJ",US,NJ,LongBranch,1
"NewKent, VA",US,VA,NewKent,1
"Edinburgh, SCT",GB,SCT,Edinburgh,1
"Carlisle, MA",US,MA,Carlisle,1
"Grayson, GA",US,GA,Grayson,1
"Wadsworth, AL",US,AL,Wadsworth,1
"Henrietta, NY",US,NY,Henrietta,1
"Poynette, WI",US,WI,Poynette,1
"Linden, CA",US,CA,Linden,1
"Atco, NJ",US,NJ,Atco,1
"Penndel, PA",US,PA,Penndel,1
"Bellaire, KS",US,KS,Bellaire,1
"Montpelier, VT",US,VT,Montpelier,1
"RiverVale, NJ",US,NJ,RiverVale,1
"Weatogue, CT",US,CT,Weatogue,1
"KittyHawk, NC",US,NC,KittyHawk,1
"Alexander, AR",US,AR,Alexander,1
"Plandome, NY",US,NY,Plandome,1
"SweetHome, AR",US,AR,SweetHome,1
"Englewood, FL",US,FL,Englewood,1
"Somerset, VA",US,VA,Somerset,1
"Morgantown, PA",US,PA,Morgantown,1
"Oakland, NJ",US,NJ,Oakland,1
"Haiku, HI",US,HI,Haiku,1
"Somerset, MA",US,MA,Somerset,1
"Joplin, MO",US,MO,Joplin,1
"Merced, CA",US,CA,Merced,1
"NewLondon, MO",US,MO,NewLondon,1
"Moody, ME",US,ME,Moody,1
"Clarksburg, WV",US,WV,Clarksburg,1
"Hagerstown, IN",US,IN,Hagerstown,1
"Eastvale, CA",US,CA,Eastvale,1
"Audubon, NJ",US,NJ,Audubon,1
"Manchester, TN",US,TN,Manchester,1
"Alviso, CA",US,CA,Alviso,1
"Orangeburg, NY",US,NY,Orangeburg,1
"Calimesa, CA",US,CA,Calimesa,1
"Huntley, IL",US,IL,Huntley,1
"RockTavern, NY",US,NY,RockTavern,1
"Jamesburg, NJ",US,NJ,Jamesburg,1
"Fieldsboro, NJ",US,NJ,Fieldsboro,1
"Taylor, MI",US,MI,Taylor,1
"RedBank, TN",US,TN,RedBank,1
"Williston, ND",US,ND,Williston,1
"Sanger, CA",US,CA,Sanger,1
"Beulah, CO",US,CO,Beulah,1
"Briarwood, NY",US,NY,Briarwood,1
"Califon, NJ",US,NJ,Califon,1
"Fultondale, AL",US,AL,Fultondale,1
"LaVista, NE",US,NE,LaVista,1
"Bedminster, NJ",US,NJ,Bedminster,1
"Chester, NY",US,NY,Chester,1
"Dover, FL",US,FL,Dover,1
"Tabor, SD",US,SD,Tabor,1
"Venetia, PA",US,PA,Venetia,1
"Piermont, NY",US,NY,Piermont,1
"Roseville, MN",US,MN,Roseville,1
"Manistee, MI",US,MI,Manistee,1
"Alvaton, KY",US,KY,Alvaton,1
"Richlands, NC",US,NC,Richlands,1
"Monument, CO",US,CO,Monument,1
"Riverton, WY",US,WY,Riverton,1
"Islip, NY",US,NY,Islip,1
"Cloquet, MN",US,MN,Cloquet,1
"Clay, KY",US,KY,Clay,1
"Carleton, MI",US,MI,Carleton,1
"Emeryville, CA",US,CA,Emeryville,1
"Jasper, IN",US,IN,Jasper,1
"Magnolia, DE",US,DE,Magnolia,1
"Kildeer, IL",US,IL,Kildeer,1
"Windsor, OH",US,OH,Windsor,1
"RockyFace, GA",US,GA,RockyFace,1
"Otsego, MN",US,MN,Otsego,1
"Fitchburg, MA",US,MA,Fitchburg,1
"Rialto, CA",US,CA,Rialto,1
"PoundRidge, NY",US,NY,PoundRidge,1
"Monticello, AR",US,AR,Monticello,1
"Reedsville, PA",US,PA,Reedsville,1
"HazelCrest, IL",US,IL,HazelCrest,1
"VanBuren, OH",US,OH,VanBuren,1
"Bangor, PA",US,PA,Bangor,1
"Lexington, IN",US,IN,Lexington,1
"Raytown, MO",US,MO,Raytown,1
"Lodi, OH",US,OH,Lodi,1
"Jerome, ID",US,ID,Jerome,1
"Senoia, GA",US,GA,Senoia,1
"WhiteRock, NM",US,NM,WhiteRock,1
"Chatham, ON",CA,ON,Chatham,1
"Macomb, IL",US,IL,Macomb,1
"Ranson, WV",US,WV,Ranson,1
"Metamora, MI",US,MI,Metamora,1
"Alvin, TX",US,TX,Alvin,1
"Welches, OR",US,OR,Welches,1
"Carrollton, GA",US,GA,Carrollton,1
"Archbald, PA",US,PA,Archbald,1
"Carbondale, CO",US,CO,Carbondale,1
"VillaHills, KY",US,KY,VillaHills,1
"Vermilion, OH",US,OH,Vermilion,1
"Oldfort, TN",US,TN,Oldfort,1
"Sunland, CA",US,CA,Sunland,1
"BlackJack, MO",US,MO,BlackJack,1
"Somonauk, IL",US,IL,Somonauk,1
"Andover, KS",US,KS,Andover,1
"Monticello, MS",US,MS,Monticello,1
"Oneida, TN",US,TN,Oneida,1
"Muncie, IN",US,IN,Muncie,1
"Shiloh, NJ",US,NJ,Shiloh,1
"Dallas, OR",US,OR,Dallas,1
"Chester, MD",US,MD,Chester,1
"Pennsburg, PA",US,PA,Pennsburg,1
"Clarkston, WA",US,WA,Clarkston,1
"Homosassa, FL",US,FL,Homosassa,1
"Beulaville, NC",US,NC,Beulaville,1
"Gladstone, MO",US,MO,Gladstone,1
"Geneseo, NY",US,NY,Geneseo,1
"Logansport, IN",US,IN,Logansport,1
"Parkville, MO",US,MO,Parkville,1
"Carlyle, IL",US,IL,Carlyle,1
"Suffield, CT",US,CT,Suffield,1
"WestNyack, NY",US,NY,WestNyack,1
"Ramona, CA",US,CA,Ramona,1
"Commerce, MI",US,MI,Commerce,1
"Agawam, MA",US,MA,Agawam,1
"Brampton, ON",CA,ON,Brampton,1
"Moseley, VA",US,VA,Moseley,1
"Pahoa, HI",US,HI,Pahoa,1
"Oakwood, OH",US,OH,Oakwood,1
"Gatlinburg, TN",US,TN,Gatlinburg,1
"Montague, MA",US,MA,Montague,1
"Arcola, TX",US,TX,Arcola,1
"Woodhaven, MI",US,MI,Woodhaven,1
"Felton, CA",US,CA,Felton,1
"Plano, IL",US,IL,Plano,1
"Cedaredge, CO",US,CO,Cedaredge,1
"CanyonLake, TX",US,TX,CanyonLake,1
"Waterford, WI",US,WI,Waterford,1
"Moberly, MO",US,MO,Moberly,1
"Cottonwood, AZ",US,AZ,Cottonwood,1
"Wimauma, FL",US,FL,Wimauma,1
"NorthYork, ON",CA,ON,NorthYork,1
"Ennice, NC",US,NC,Ennice,1
"Sedalia, MO",US,MO,Sedalia,1
"Sussex, WI",US,WI,Sussex,1
"Elbridge, NY",US,NY,Elbridge,1
"Pasadena, MD",US,MD,Pasadena,1
"Bohannon, VA",US,VA,Bohannon,1
"Medora, IL",US,IL,Medora,1
"Central, LA",US,LA,Central,1
"Etobicoke, ON",CA,ON,Etobicoke,1
"Ivins, UT",US,UT,Ivins,1
"Somerdale, NJ",US,NJ,Somerdale,1
"Kountze, TX",US,TX,Kountze,1
"SaukCity, WI",US,WI,SaukCity,1
"Kirtland, NM",US,NM,Kirtland,1
"Jackson, GA",US,GA,Jackson,1
"Purdys, NY",US,NY,Purdys,1
"Pace, FL",US,FL,Pace,1
"Coxsackie, NY",US,NY,Coxsackie,1
"Clinton, LA",US,LA,Clinton,1
"Clinton, CT",US,CT,Clinton,1
"Nesconset, NY",US,NY,Nesconset,1
"Verdun, QC",CA,QC,Verdun,1
"Iselin, NJ",US,NJ,Iselin,1
"Carnegie, PA",US,PA,Carnegie,1
"Clinton, WA",US,WA,Clinton,1
"Biloxi, MS",US,MS,Biloxi,1
"Hazlet, NJ",US,NJ,Hazlet,1
"Sorrento, FL",US,FL,Sorrento,1
"OakHills, CA",US,CA,OakHills,1
"Norton, OH",US,OH,Norton,1
"Mico, TX",US,TX,Mico,1
"Creswell, OR",US,OR,Creswell,1
"Amawalk, NY",US,NY,Amawalk,1
"Tukwila, WA",US,WA,Tukwila,1
"Durant, OK",US,OK,Durant,1
"Mineral, VA",US,VA,Mineral,1
"Bloomsburg, PA",US,PA,Bloomsburg,1
"CenterLine, MI",US,MI,CenterLine,1
"Preston, ID",US,ID,Preston,1
"GlenCarbon, IL",US,IL,GlenCarbon,1
"Darlington, SC",US,SC,Darlington,1
"Hercules, CA",US,CA,Hercules,1
"Rockledge, PA",US,PA,Rockledge,1
"LagoVista, TX",US,TX,LagoVista,1
"Lancaster, NH",US,NH,Lancaster,1
"Altamont, NY",US,NY,Altamont,1
"Norridge, IL",US,IL,Norridge,1
"MountHolly, VT",US,VT,MountHolly,1
"Bucksport, ME",US,ME,Bucksport,1
"Stockton, UT",US,UT,Stockton,1
"Byesville, OH",US,OH,Byesville,1
"Dundee, OR",US,OR,Dundee,1
"Minocqua, WI",US,WI,Minocqua,1
"Windsor, PA",US,PA,Windsor,1
"Kenai, AK",US,AK,Kenai,1
"Dayton, ME",US,ME,Dayton,1
"Lyndhurst, VA",US,VA,Lyndhurst,1
"Piqua, OH",US,OH,Piqua,1
"Macedon, NY",US,NY,Macedon,1
"Corbyville, ON",CA,ON,Corbyville,1
"Georgetown, DE",US,DE,Georgetown,1
"Putnam, CT",US,CT,Putnam,1
"MountOlive, AL",US,AL,MountOlive,1
"Carlsbad, NM",US,NM,Carlsbad,1
"Cotuit, MA",US,MA,Cotuit,1
"Montclair, CA",US,CA,Montclair,1
"Markham, ON",CA,ON,Markham,1
"Emery, SD",US,SD,Emery,1
"Remington, VA",US,VA,Remington,1
"Harvard, IL",US,IL,Harvard,1
"Okotoks, AB",CA,AB,Okotoks,1
"FallsCity, NE",US,NE,FallsCity,1
"Oxford, ENG",GB,ENG,Oxford,1
"Volo, IL",US,IL,Volo,1
"Woodford, VA",US,VA,Woodford,1
"Brandon, MB",CA,MB,Brandon,1
"Defiance, OH",US,OH,Defiance,1
"Liberty, NC",US,NC,Liberty,1
"Westcliffe, CO",US,CO,Westcliffe,1
"Mohnton, PA",US,PA,Mohnton,1
"Cullman, AL",US,AL,Cullman,1
"Adamstown, MD",US,MD,Adamstown,1
"Lester, WV",US,WV,Lester,1
"Bellmawr, NJ",US,NJ,Bellmawr,1
"Vineland, NJ",US,NJ,Vineland,1
"Durham, CT",US,CT,Durham,1
"Alfred, NY",US,NY,Alfred,1
"Munhall, PA",US,PA,Munhall,1
"Colton, CA",US,CA,Colton,1
"Martin, OH",US,OH,Martin,1
"Gardiner, NY",US,NY,Gardiner,1
"Glenarm, IL",US,IL,Glenarm,1
"Ipswich, ENG",GB,ENG,Ipswich,1
"LadyLake, FL",US,FL,LadyLake,1
"Joppa, MD",US,MD,Joppa,1
"Tenafly, NJ",US,NJ,Tenafly,1
"Marshfield, MO",US,MO,Marshfield,1
"Harlem, GA",US,GA,Harlem,1
"Selma, TX",US,TX,Selma,1
"MakatiCity, 0",PH,0,MakatiCity,1
"Newton, NJ",US,NJ,Newton,1
"Rochester, NH",US,NH,Rochester,1
"Wakefield, RI",US,RI,Wakefield,1
"Sayreville, NJ",US,NJ,Sayreville,1
"Loris, SC",US,SC,Loris,1
"Arcata, CA",US,CA,Arcata,1
"Carroll, IA",US,IA,Carroll,1
"Rockwood, MI",US,MI,Rockwood,1
"Depew, NY",US,NY,Depew,1
"Dinuba, CA",US,CA,Dinuba,1
"Export, PA",US,PA,Export,1
"Westampton, NJ",US,NJ,Westampton,1
"Holyoke, MA",US,MA,Holyoke,1
"Winfield, WV",US,WV,Winfield,1
"Georgetown, IN",US,IN,Georgetown,1
"Metamora, IL",US,IL,Metamora,1
"SanJacinto, CA",US,CA,SanJacinto,1
"Leicester, ENG",GB,ENG,Leicester,1
"Highland, NY",US,NY,Highland,1
"Glenwood, IL",US,IL,Glenwood,1
"PinePlains, NY",US,NY,PinePlains,1
"Piperton, TN",US,TN,Piperton,1
"WestIslip, NY",US,NY,WestIslip,1
"Johnston, IA",US,IA,Johnston,1
"Greenwood, AR",US,AR,Greenwood,1
"LowerAllen, PA",US,PA,LowerAllen,1
"Aspers, PA",US,PA,Aspers,1
"NewAlbany, PA",US,PA,NewAlbany,1
"Willisburg, KY",US,KY,Willisburg,1
"Dwight, IL",US,IL,Dwight,1
"Warwick, MA",US,MA,Warwick,1
"Coralville, IA",US,IA,Coralville,1
"Doraville, GA",US,GA,Doraville,1
"HazelPark, MI",US,MI,HazelPark,1
"Sandia, TX",US,TX,Sandia,1
"Hollywood, CA",US,CA,Hollywood,1
"EastYork, PA",US,PA,EastYork,1
"Zanesville, OH",US,OH,Zanesville,1
"Rice, MN",US,MN,Rice,1
"LongGrove, IL",US,IL,LongGrove,1
"Vienna, WV",US,WV,Vienna,1
"KansasCity, KS",US,KS,KansasCity,1
