Address,"Country ",State,City,New customer records,Latitude,Longitude
"Peterborough, ENG",GB,ENG,Peterborough,1,52.5746038,-0.2503162
"Whitewright, TX",US,TX,Whitewright,1,33.51285,-96.4016
"McLeansville, NC",US,NC,Mc Leansville,1,36.1784621,-79.6780605
"MiddleIsland, NY",US,NY,Middle Island,1,40.8792430,-72.9401357
"SouthernPines, NC",US,NC,Southern Pines,1,35.1760845,-79.3904266
"CarneysPoint, NJ",US,NJ,Carneys Point,1,39.7108202,-75.4675508
"NorthMankato, MN",US,MN,North Mankato,1,44.1732916,-94.0338055
"Concordville, PA",US,PA,Concordville,1,39.8824592,-75.5264806
"Curwensville, PA",US,PA,Curwensville,1,40.9613276,-78.5173219
"Swanscombe, ENG",GB,ENG,Swanscombe,1,51.4489829,0.311584
"BellGardens, CA",US,CA,Bell Gardens,1,33.9694561,-118.1503953
"McKinleyville, CA",US,CA,Mc Kinleyville,1,,
"Thomasville, NC",US,NC,Thomasville,1,35.8824732,-80.0833158
"Wernersville, PA",US,PA,Wernersville,1,40.3323853,-76.0855616
"WoodlandPark, NJ",US,NJ,Woodland Park,1,40.8893288,-74.1969657
"SignalMountain, TN",US,TN,Signal Mountain,1,35.1223478,-85.3436973
"CalumetCity, IL",US,IL,Calumet City,1,41.6160160,-87.5295837
"Schwenksville, PA",US,PA,Schwenksville,1,40.2534197,-75.4637068
"EastHampton, CT",US,CT,East Hampton,1,41.5758442,-72.5024804
"NorthManchester, IN",US,IN,North Manchester,1,41.0006005,-85.7685970
"FortWaltonBeach, FL",US,FL,Fort Walton Beach,1,30.4057552,-86.6188420
"ThamesDitton, ENG",GB,ENG,Thames Ditton,1,51.3891820,-0.3290769
"Wintersville, OH",US,OH,Wintersville,1,40.3754788,-80.7107573
"Madisonville, LA",US,LA,Madisonville,1,30.4082043,-90.1561934
"CalhounCity, MS",US,MS,Calhoun City,1,33.8553915,-89.3114613
"Christchurch, CAN",NZ,CAN,Christchurch,1,-43.5399227,172.6078498
"BarringtonHills, IL",US,IL,Barrington Hills,1,42.1447475,-88.1556336
"CapeGirardeau, MO",US,MO,Cape Girardeau,1,37.3047310,-89.5176418
"NorthBranch, MN",US,MN,North Branch,1,45.5113515,-92.9802176
"Lincolnville, ME",US,ME,Lincolnville,1,44.2978549,-69.107538
"Pleasantville, NJ",US,NJ,Pleasantville,1,39.4074665,-74.5290761
"Duncanville, TX",US,TX,Duncanville,1,32.65451,-96.90799
"PleasantValley, VA",US,VA,Pleasant Valley,1,38.3848417,-78.8972568
"NewCarlisle, OH",US,OH,New Carlisle,1,39.9361699,-84.0254913
"Bargersville, IN",US,IN,Bargersville,1,39.5175487,-86.155821
"Farmingdale, NJ",US,NJ,Farmingdale,1,40.2003133,-74.1757443
"MichiganCity, IN",US,IN,Michigan City,1,41.7075394,-86.8950297
"SantaRosaBeach, FL",US,FL,Santa Rosa Beach,1,30.3466423,-86.2307992
"BallstonSpa, NY",US,NY,Ballston Spa,1,43.0100155,-73.8502957
"NorthEaston, MA",US,MA,North Easton,1,42.0667665,-71.1036592
"WestReading, PA",US,PA,West Reading,1,40.3337038,-75.9474322
"SouthOckendon, ENG",GB,ENG,South Ockendon,1,51.5093771,0.2827942
"EastChicago, IN",US,IN,East Chicago,1,41.6397857,-87.4548466
"Plantersville, TX",US,TX,Plantersville,1,30.3201846,-95.8448873
"Centreville, MS",US,MS,Centreville,1,31.0771205,-91.0584378
"MountainHome, AR",US,AR,Mountain Home,1,36.3361391,-92.3801187
"LittleFerry, NJ",US,NJ,Little Ferry,1,40.8528777,-74.0420848
"SchillerPark, IL",US,IL,Schiller Park,1,41.9558637,-87.8708965
"SaintMichaels, MD",US,MD,Saint Michaels,1,38.7865839,-76.2244098
"Thiensville, WI",US,WI,Thiensville,1,43.2312419,-87.9809196
"LibertyLake, WA",US,WA,Liberty Lake,1,47.6681145,-117.1048650
"WestWarwick, RI",US,RI,West Warwick,1,41.7061296,-71.5221451
"FenwickIsland, DE",US,DE,Fenwick Island,1,38.4623346,-75.0512922
"MeadowVista, CA",US,CA,Meadow Vista,1,39.0016485,-121.0356754
"CalambaCity, LAG",PH,LAG,Calamba City,1,14.2066364,121.1550511
"OwensCrossRoads, AL",US,AL,Owens Cross Roads,1,34.5881461,-86.4588768
"Huntingtown, MD",US,MD,Huntingtown,1,38.6192886,-76.6088655
"WeldonSpring, MO",US,MO,Weldon Spring,1,38.7169869,-90.6507240
"FortMontgomery, NY",US,NY,Fort Montgomery,1,41.3402403,-73.9942385
"HighlandBeach, FL",US,FL,Highland Beach,1,26.3995204,-80.0655977
"Monongahela, PA",US,PA,Monongahela,1,40.1903543,-79.9227066
"BonnerSprings, KS",US,KS,Bonner Springs,1,39.0597129,-94.8837597
"Duncansville, PA",US,PA,Duncansville,1,40.4251971,-78.4413464
"Leonardtown, MD",US,MD,Leonardtown,1,38.2864694,-76.6384218
"SpurrsCorner, ME",US,ME,Spurrs Corner,1,44.0564603,-70.5561702
"Morrisville, PA",US,PA,Morrisville,1,40.2079234,-74.7674925
"WestSuffield, CT",US,CT,West Suffield,1,41.9914521,-72.7014484
"ChattanoogaValley, GA",US,GA,Chattanooga Valley,1,34.9245930,-85.3441348
"Williamsburg, OH",US,OH,Williamsburg,1,39.060519,-84.0648904
"CampbellHall, NY",US,NY,Campbell Hall,1,41.4506548,-74.2659071
"RanchoMurieta, CA",US,CA,Rancho Murieta,1,38.5100621,-121.0650471
"GrandMarais, MN",US,MN,Grand Marais,1,47.7504670,-90.3346750
"NewRockford, ND",US,ND,New Rockford,1,47.6799990,-99.1378950
"Brooksville, ME",US,ME,Brooksville,1,44.3984101,-68.7578069
"Summerfield, NC",US,NC,Summerfield,1,36.1995476,-79.9094032
"SouthernShores, NC",US,NC,Southern Shores,1,36.1390533,-75.7315719
"SouthHadley, MA",US,MA,South Hadley,1,42.2591392,-72.5751341
"Chapmansboro, TN",US,TN,Chapmansboro,1,36.3078098,-87.1347913
"WestwoodHills, KS",US,KS,Westwood Hills,1,39.0388942,-94.6099566
"ThreeRivers, CA",US,CA,Three Rivers,1,36.4388364,-118.9045445
"Stevensville, MD",US,MD,Stevensville,1,38.9777658,-76.3189393
"GreatMeadows, NJ",US,NJ,Great Meadows,1,40.8776135,-74.9042198
"MountainView, HI",US,HI,Mountain View,1,19.5506304,-155.1071798
"Spencerport, NY",US,NY,Spencerport,1,43.1906843,-77.7987011
"Landisville, PA",US,PA,Landisville,1,40.0907047,-76.4088234
"MoheganLake, NY",US,NY,Mohegan Lake,1,41.3148210,-73.8461971
"Sittingbourne, ENG",GB,ENG,Sittingbourne,1,51.342078,0.7351464
"EastPatchogue, NY",US,NY,East Patchogue,1,40.7694775,-72.9849768
"LowerGwynedd, PA",US,PA,Lower Gwynedd,1,40.1878212,-75.2363183
"SouthDennis, MA",US,MA,South Dennis,1,41.6895552,-70.1564077
"FairlessHills, PA",US,PA,Fairless Hills,1,40.1781420,-74.8564446
"CouncilBluffs, IA",US,IA,Council Bluffs,1,41.2588410,-95.8519484
"Fredericksburg, TX",US,TX,Fredericksburg,1,30.2752976,-98.8735534
"BullheadCity, AZ",US,AZ,Bullhead City,1,35.1477774,-114.5682980
"Jeffersonville, IN",US,IN,Jeffersonville,1,38.3161975,-85.7121308
"Westborough, MA",US,MA,Westborough,1,42.2695282,-71.6475009
"McAlisterville, PA",US,PA,Mc Alisterville,1,,
"Carterville, IL",US,IL,Carterville,1,37.7451428,-89.1007718
"MineralRidge, OH",US,OH,Mineral Ridge,1,41.1400284,-80.7690339
"NewtonCenter, MA",US,MA,Newton Center,1,41.4475779,-75.7838050
"Middleborough, MA",US,MA,Middleborough,1,41.8870504,-70.9230734
"ManchesterTownship, NJ",US,NJ,Manchester Township,1,39.9734957,-74.3816966
"TybeeIsland, GA",US,GA,Tybee Island,1,31.9987321,-80.8469427
"PanamaCityBeach, FL",US,FL,Panama City Beach,1,30.1765914,-85.8053860
"PrinceGeorge, VA",US,VA,Prince George,1,37.1815024,-77.2153144
"WestHazleton, PA",US,PA,West Hazleton,1,40.9586956,-75.9960371
"WhiteRiverJunction, VT",US,VT,White River Junction,1,43.6505307,-72.3309258
"JensenBeach, FL",US,FL,Jensen Beach,1,27.2379528,-80.2389899
"Williamsburg, MA",US,MA,Williamsburg,1,42.3928715,-72.7305855
"ManchesterbytheSea, MA",US,MA,Manchesterbythe Sea,1,,
"GlenwoodSprings, CO",US,CO,Glenwood Springs,1,39.5466381,-107.3246941
"LosAltosHills, CA",US,CA,Los Altos Hills,1,37.3796627,-122.1374630
"MassapequaPark, NY",US,NY,Massapequa Park,1,40.6803785,-73.4551241
"WisconsinRapids, WI",US,WI,Wisconsin Rapids,1,44.3917589,-89.8228767
"Northborough, MA",US,MA,Northborough,1,42.3190835,-71.6402132
"Bowmanville, ON",CA,ON,Bowmanville,1,43.9270348,-78.6684132
"Willingboro, NJ",US,NJ,Willingboro,1,40.0110964,-74.8862112
"EastPaloAlto, CA",US,CA,East Palo Alto,1,37.4688273,-122.1410750
"Carpentersville, IL",US,IL,Carpentersville,1,42.1251048,-88.3393102
"LithiaSprings, GA",US,GA,Lithia Springs,1,33.7797505,-84.6506401
"WhiteBearLake, MN",US,MN,White Bear Lake,1,45.0838098,-93.0069304
"Birmingham, ENG",GB,ENG,Birmingham,1,52.4672508,-1.9298486
"Fayetteville, NY",US,NY,Fayetteville,1,43.0267746,-76.0009583
"WestValleyCity, UT",US,UT,West Valley City,1,40.6967891,-111.9866954
"BedfordHeights, OH",US,OH,Bedford Heights,1,41.4143826,-81.5061146
"Montoursville, PA",US,PA,Montoursville,1,41.2485423,-76.9016441
"Robbinsville, NJ",US,NJ,Robbinsville,1,40.219782,-74.6277339
"SagamoreBeach, MA",US,MA,Sagamore Beach,1,41.7984390,-70.5289179
"MountArlington, NJ",US,NJ,Mount Arlington,1,40.9259319,-74.6348829
"MountPleasant, MI",US,MI,Mount Pleasant,1,43.5976460,-84.7668495
"JacksonvilleBeach, FL",US,FL,Jacksonville Beach,1,30.2703027,-81.3899567
"Centerville, UT",US,UT,Centerville,1,40.9120897,-111.8687453
"SaintEustache, QC",CA,QC,Saint Eustache,1,45.5646052,-73.8929714
"MiramarBeach, FL",US,FL,Miramar Beach,1,30.3779850,-86.3616979
"WhitefishBay, WI",US,WI,Whitefish Bay,1,43.1185591,-87.9068040
"CastletononHudson, NY",US,NY,Castletonon Hudson,1,,
"Murrysville, PA",US,PA,Murrysville,1,40.4520882,-79.6242316
"SaintLaurent, QC",CA,QC,Saint Laurent,1,45.5088774,-73.6875187
"SpanishFort, AL",US,AL,Spanish Fort,1,30.6767541,-87.8410906
"SullivansIsland, SC",US,SC,Sullivans Island,1,32.2780446,-80.9182730
"ForrestCity, AR",US,AR,Forrest City,1,35.0081474,-90.7898342
"Crownsville, MD",US,MD,Crownsville,1,39.0197327,-76.5902677
"PagosaSprings, CO",US,CO,Pagosa Springs,1,37.2695661,-107.0108160
"WestWareham, MA",US,MA,West Wareham,1,41.7898254,-70.7603143
"WinchesterCenter, CT",US,CT,Winchester Center,1,41.9000953,-73.1348330
"EastPetersburg, PA",US,PA,East Petersburg,1,40.1000381,-76.3541107
"CountryClubHills, IL",US,IL,Country Club Hills,1,41.5680898,-87.7203257
"EastSetauket, NY",US,NY,East Setauket,1,40.9190850,-73.0963408
"Centreville, MD",US,MD,Centreville,1,39.0418212,-76.0676683
"Colchester, ENG",GB,ENG,Colchester,1,51.9005793,0.8924554
"AtlanticBeach, NY",US,NY,Atlantic Beach,1,40.5886547,-73.7288791
"ShavanoPark, TX",US,TX,Shavano Park,1,29.5849496,-98.5525194
"Lambertville, MI",US,MI,Lambertville,1,41.7492415,-83.6245368
"HawaiianGardens, CA",US,CA,Hawaiian Gardens,1,33.8284787,-118.0743130
"NationalCity, CA",US,CA,National City,1,32.6781085,-117.0991967
"MonmouthBeach, NJ",US,NJ,Monmouth Beach,1,40.3303883,-73.9815262
"Schnecksville, PA",US,PA,Schnecksville,1,40.6775572,-75.6154414
"AshtonSandySpring, MD",US,MD,Ashton Sandy Spring,1,39.1522664,-77.0089579
"HarwoodHeights, IL",US,IL,Harwood Heights,1,41.9669615,-87.8076726
"ElizabethCity, NC",US,NC,Elizabeth City,1,36.3010192,-76.2203699
"NorthVernon, IN",US,IN,North Vernon,1,39.0061650,-85.6235796
"Brooksville, FL",US,FL,Brooksville,1,28.5670035,-82.4093862
"WoodcliffLake, NJ",US,NJ,Woodcliff Lake,1,41.0429043,-74.0714115
"NorthWindham, CT",US,CT,North Windham,1,41.7480330,-72.1557572
"NorthChatham, NY",US,NY,North Chatham,1,42.4720265,-73.6317837
"FlorhamPark, NJ",US,NJ,Florham Park,1,40.7881643,-74.3891647
"BellePlaine, MN",US,MN,Belle Plaine,1,44.6227410,-93.7685729
"MortonGrove, IL",US,IL,Morton Grove,1,42.0405857,-87.7825696
"Stevensville, MI",US,MI,Stevensville,1,42.0378064,-86.5155552
"NewHartford, NY",US,NY,New Hartford,1,43.0736530,-75.2879330
"MurrellsInlet, SC",US,SC,Murrells Inlet,1,33.5474810,-79.0640058
"Winterville, NC",US,NC,Winterville,1,35.5329422,-77.4169781
"MineralPoint, WI",US,WI,Mineral Point,1,42.8601132,-90.1797688
"MountVision, NY",US,NY,Mount Vision,1,42.5784099,-75.0579390
"Ruckersville, VA",US,VA,Ruckersville,1,38.2299885,-78.3776146
"NewRichmond, OH",US,OH,New Richmond,1,38.9486757,-84.2799366
"ValleyCottage, NY",US,NY,Valley Cottage,1,41.1177850,-73.9442812
"Bennettsville, SC",US,SC,Bennettsville,1,34.6722714,-79.7183598
"Circleville, NY",US,NY,Circleville,1,41.5119451,-74.39967
"MountRainier, MD",US,MD,Mount Rainier,1,38.9364848,-76.9596981
"SneadsFerry, NC",US,NC,Sneads Ferry,1,34.5575965,-77.3800504
"Marlborough, CT",US,CT,Marlborough,1,41.6290979,-72.4548635
"CoconutGrove, FL",US,FL,Coconut Grove,1,25.7126013,-80.2569947
"Williamstown, NJ",US,NJ,Williamstown,1,39.688691,-74.9869191
"Bartonsville, PA",US,PA,Bartonsville,1,41.0070047,-75.2846223
"Marlborough, NH",US,NH,Marlborough,1,42.9052085,-72.2087827
"DetroitLakes, MN",US,MN,Detroit Lakes,1,46.8171810,-95.8453250
"Schaghticoke, NY",US,NY,Schaghticoke,1,42.8944113,-73.5872328
"Weatherford, TX",US,TX,Weatherford,1,32.7622961,-97.7956273
"NewKensington, PA",US,PA,New Kensington,1,40.5697893,-79.7647705
"PequotLakes, MN",US,MN,Pequot Lakes,1,46.6030198,-94.3094399
"WestHempstead, NY",US,NY,West Hempstead,1,40.6977630,-73.6499019
"SpringValley, NY",US,NY,Spring Valley,1,41.1130231,-74.0437839
"ChesterSprings, PA",US,PA,Chester Springs,1,40.0951038,-75.6168681
"Peterborough, ON",CA,ON,Peterborough,1,44.4425847,-78.1112749
"SouthBoston, VA",US,VA,South Boston,1,36.6987494,-78.9013987
"HawthornWoods, IL",US,IL,Hawthorn Woods,1,42.2169686,-88.0495211
"TaylorLakeVillage, TX",US,TX,Taylor Lake Village,1,29.5769845,-95.0553310
"BessemerCity, NC",US,NC,Bessemer City,1,35.2847330,-81.2839060
"MountPleasant, NC",US,NC,Mount Pleasant,1,35.3993080,-80.4358963
"BaySaintLouis, MS",US,MS,Bay Saint Louis,1,30.3085857,-89.3343169
"NorthPalmBeach, FL",US,FL,North Palm Beach,1,26.8237944,-80.0559266
"LloydHarbor, NY",US,NY,Lloyd Harbor,1,40.9034315,-73.4598432
"AshlandCity, TN",US,TN,Ashland City,1,36.2742207,-87.0641699
"Douglassville, PA",US,PA,Douglassville,1,40.2601959,-75.7270441
"LincolnCity, OR",US,OR,Lincoln City,1,44.9617922,-124.0159522
"Springfield, OR",US,OR,Springfield,1,44.0537672,-123.0146702
"GrandTerrace, CA",US,CA,Grand Terrace,1,34.0339107,-117.3138355
"ByronCenter, MI",US,MI,Byron Center,1,42.8192943,-85.7279185
"KendallPark, NJ",US,NJ,Kendall Park,1,40.4138861,-74.5659848
"ChevyChaseVillage, MD",US,MD,Chevy Chase Village,1,38.9707557,-77.0776069
"SouthCharleston, WV",US,WV,South Charleston,1,38.3684290,-81.6995700
"MaggieValley, NC",US,NC,Maggie Valley,1,35.5181575,-83.0976419
"NorthHampton, NH",US,NH,North Hampton,1,42.9689814,-70.8359489
"UniversalCity, TX",US,TX,Universal City,1,29.5480071,-98.2911235
"SaintDavids, PA",US,PA,Saint Davids,1,40.0441884,-75.3734145
"NewtownSquare, PA",US,PA,Newtown Square,1,39.9868117,-75.4007633
"McKeesRocks, PA",US,PA,Mc Kees Rocks,1,40.4656244,-80.0656106
"NewBloomfield, PA",US,PA,New Bloomfield,1,40.4197570,-77.1871464
"MountJuliet, TN",US,TN,Mount Juliet,1,36.2000550,-86.5186054
"NewTredegar, WLS",GB,WLS,New Tredegar,1,51.7204305,-3.2406885
"NewWhiteland, IN",US,IN,New Whiteland,1,39.5558638,-86.0964369
"Jacksonville, AR",US,AR,Jacksonville,1,34.8677069,-92.0933458
"MountainLakes, NJ",US,NJ,Mountain Lakes,1,40.8948212,-74.4329314
"SilverSprings, NV",US,NV,Silver Springs,1,39.3735970,-119.2267443
"GrandePrairie, AB",CA,AB,Grande Prairie,1,55.1710800,-118.7949873
"Shelbyville, KY",US,KY,Shelbyville,1,38.2302527,-85.2512166
"Sellersburg, IN",US,IN,Sellersburg,1,38.3924055,-85.7306685
"Centerville, WA",US,WA,Centerville,1,45.7509275,-120.9069725
"RehobothBeach, DE",US,DE,Rehoboth Beach,1,38.7164771,-75.0835107
"Weaverville, NC",US,NC,Weaverville,1,35.6910105,-82.5626964
"EastWhitePlains, NY",US,NY,East White Plains,1,41.0389861,-73.7476316
"SierraMadre, CA",US,CA,Sierra Madre,1,34.1616729,-118.0528450
"LakeSuccess, NY",US,NY,Lake Success,1,40.7706572,-73.7176312
"TaylorsFalls, MN",US,MN,Taylors Falls,1,45.4018452,-92.6525303
"GrossePointe, MI",US,MI,Grosse Pointe,1,42.3861485,-82.9118591
"SouthKingstown, RI",US,RI,South Kingstown,1,41.4549440,-71.5394738
"Steubenville, OH",US,OH,Steubenville,1,40.376755,-80.6219314
"WestWindsor, NJ",US,NJ,West Windsor,1,40.2971798,-74.6206496
"HastingsonHudson, NY",US,NY,Hastingson Hudson,1,,
"WestKelowna, BC",CA,BC,West Kelowna,1,49.8585784,-119.5828760
"ComstockPark, MI",US,MI,Comstock Park,1,43.0436435,-85.6794889
"WhitmoreLake, MI",US,MI,Whitmore Lake,1,42.4243473,-83.7658369
"Stockbridge, MI",US,MI,Stockbridge,1,42.4457393,-84.178909
"Lenhartsville, PA",US,PA,Lenhartsville,1,40.5719609,-75.8852739
"NorthOxford, MA",US,MA,North Oxford,1,42.1500947,-71.8684054
"NewBraintree, MA",US,MA,New Braintree,1,42.3166391,-72.1265444
"Harrisville, NH",US,NH,Harrisville,1,42.9512637,-72.1020842
"Altrincham, ENG",GB,ENG,Altrincham,1,53.3876561,-2.3470824
"BentonHarbor, MI",US,MI,Benton Harbor,1,42.1167065,-86.4541894
"DardennePrairie, MO",US,MO,Dardenne Prairie,1,38.7694969,-90.7290157
"ValleyGrande, AL",US,AL,Valley Grande,1,32.5090233,-86.9874900
"NewportCoast, CA",US,CA,Newport Coast,1,33.5963719,-117.8268210
"MammothLakes, CA",US,CA,Mammoth Lakes,1,37.6432525,-118.9668509
"TalkingRock, GA",US,GA,Talking Rock,1,34.5248245,-84.4914940
"SaintLeonard, MD",US,MD,Saint Leonard,1,38.4742898,-76.5063419
"WestBoylston, MA",US,MA,West Boylston,1,42.3680073,-71.7845326
"ShermansDale, PA",US,PA,Shermans Dale,1,40.3206801,-77.1648833
"NorthStonington, CT",US,CT,North Stonington,1,41.4411845,-71.8812698
"Bloomingdale, GA",US,GA,Bloomingdale,1,32.1175889,-81.3091301
"ChicagoRidge, IL",US,IL,Chicago Ridge,1,41.7014217,-87.7792196
"WashingtonTownship, NJ",US,NJ,Washington Township,1,40.9884843,-74.0652437
"Christiansburg, VA",US,VA,Christiansburg,1,37.1409839,-80.3969809
"PointEdward, ON",CA,ON,Point Edward,1,42.9979030,-82.4132944
"Plantsville, CT",US,CT,Plantsville,1,41.5859312,-72.8909351
"BeckettRidge, OH",US,OH,Beckett Ridge,1,39.3439305,-84.4388476
"Jerseyville, IL",US,IL,Jerseyville,1,39.1317759,-90.321575
"MountainCity, TX",US,TX,Mountain City,1,30.0381161,-97.8909148
"BlowingRock, NC",US,NC,Blowing Rock,1,36.1350245,-81.6777907
"GreenValley, AZ",US,AZ,Green Valley,1,31.8484548,-111.0265945
"ClarenceCenter, NY",US,NY,Clarence Center,1,43.0080332,-78.6322021
"PanoramaCity, CA",US,CA,Panorama City,1,34.2242902,-118.4453745
"RankinPark, NSW",AU,NSW,Rankin Park,1,-32.9258333,151.6802778
"OldPointStation, SC",US,SC,Old Point Station,1,34.9598664,-81.0486887
"SouthWestBend, ME",US,ME,South West Bend,1,43.9806325,-70.1256084
"OldGreenwich, CT",US,CT,Old Greenwich,1,41.0318549,-73.5678722
"FortMitchell, KY",US,KY,Fort Mitchell,1,39.0595047,-84.5474432
"Spotsylvania, VA",US,VA,Spotsylvania,1,38.2202509,-77.4406119
"Floresville, TX",US,TX,Floresville,1,29.1259177,-98.1457474
"MedfordLakes, NJ",US,NJ,Medford Lakes,1,39.8579840,-74.8128639
"NicholsHills, OK",US,OK,Nichols Hills,1,35.5508857,-97.5489318
"ThreeBridges, NJ",US,NJ,Three Bridges,1,40.5203850,-74.8014593
"ChippewaFalls, WI",US,WI,Chippewa Falls,1,44.9371325,-91.3932118
"SenecaFalls, NY",US,NY,Seneca Falls,1,42.9107190,-76.7967848
"TierraVerde, FL",US,FL,Tierra Verde,1,27.6919746,-82.7234337
"MillerPlace, NY",US,NY,Miller Place,1,40.9598212,-72.9962148
"Moultonborough, NH",US,NH,Moultonborough,1,43.7495632,-71.3953128
"EastFreetown, MA",US,MA,East Freetown,1,41.7752444,-70.9580382
"Waynesville, MO",US,MO,Waynesville,1,37.7864761,-92.2551447
"NeptuneBeach, FL",US,FL,Neptune Beach,1,30.3119080,-81.3964734
"Bishopville, SC",US,SC,Bishopville,1,34.2184884,-80.2481278
"Springfield, LA",US,LA,Springfield,1,30.4313729,-90.5517831
"SaintFrancis, MN",US,MN,Saint Francis,1,45.3864283,-93.3597084
"NewBrighton, PA",US,PA,New Brighton,1,40.7303534,-80.3100513
"DillonBeach, CA",US,CA,Dillon Beach,1,38.2481035,-122.9552092
"HarborSprings, MI",US,MI,Harbor Springs,1,45.4316760,-84.9919990
"HuntingdonValley, PA",US,PA,Huntingdon Valley,1,40.1226101,-75.0635049
"BrownsSummit, NC",US,NC,Browns Summit,1,36.2126351,-79.7136413
"Brecksville, OH",US,OH,Brecksville,1,41.3190232,-81.5880668
"Crawfordsville, IN",US,IN,Crawfordsville,1,40.0448527,-86.8993438
"SouthLakeTahoe, CA",US,CA,South Lake Tahoe,1,38.9471592,-119.9592698
"PointPleasant, NJ",US,NJ,Point Pleasant,1,40.0831714,-74.0681931
"MountainCity, TN",US,TN,Mountain City,1,36.4745636,-81.8048380
"MiddleHaddam, CT",US,CT,Middle Haddam,1,41.5539879,-72.5500896
"NorthVancouver, BC",CA,BC,North Vancouver,1,49.32017,-123.071172
"CherryValley, IL",US,IL,Cherry Valley,1,42.2392959,-88.9597115
"MapleHeights, OH",US,OH,Maple Heights,1,41.4154413,-81.5655597
"CarmelValley, CA",US,CA,Carmel Valley,1,36.4796839,-121.7324470
"WarrenTownship, NJ",US,NJ,Warren Township,1,40.6306571,-74.5226631
"Placerville, CA",US,CA,Placerville,1,38.7249896,-120.7528101
"OlmstedFalls, OH",US,OH,Olmsted Falls,1,41.3750490,-81.9081937
"Farmingdale, ME",US,ME,Farmingdale,1,44.2535531,-69.7725302
"LauderdaleLakes, FL",US,FL,Lauderdale Lakes,1,26.1667184,-80.2085565
"WestMifflin, PA",US,PA,West Mifflin,1,40.3634026,-79.8664375
"Farmersville, TX",US,TX,Farmersville,1,33.16317,-96.36998
"NorthFontana, CA",US,CA,North Fontana,1,34.1385516,-117.4602871
"MineralBluff, GA",US,GA,Mineral Bluff,1,34.9138440,-84.2787041
"MountPleasant, IA",US,IA,Mount Pleasant,1,40.9663120,-91.5539956
"NorthKansasCity, MO",US,MO,North Kansas City,1,39.1432057,-94.5733988
"RockSprings, WY",US,WY,Rock Springs,1,41.5860557,-109.2194544
"Harrisville, RI",US,RI,Harrisville,1,41.9710405,-71.6694091
"GrantValkaria, FL",US,FL,Grant Valkaria,1,27.9378067,-80.5773329
"Ellettsville, IN",US,IN,Ellettsville,1,39.2330891,-86.6250591
"SaintGeorge, UT",US,UT,Saint George,1,37.1098625,-113.5588901
"FallingWaters, WV",US,WV,Falling Waters,1,39.5653290,-77.8864762
"NorthChelmsford, MA",US,MA,North Chelmsford,1,42.6389798,-71.3828403
"Bloomingdale, NJ",US,NJ,Bloomingdale,1,41.0210494,-74.3098667
"BethanyBeach, DE",US,DE,Bethany Beach,1,38.5379676,-75.0588646
"ChurchPoint, LA",US,LA,Church Point,1,30.4031037,-92.2148413
"Easthampton, MA",US,MA,Easthampton,1,42.2599344,-72.6706337
"Huttonsville, WV",US,WV,Huttonsville,1,38.6961891,-79.9655529
"SantaRitaVillage, GU",US,GU,Santa Rita Village,1,13.3924021,144.6741150
"InternationalFalls, MN",US,MN,International Falls,1,48.6010330,-93.4105904
"CarolStream, IL",US,IL,Carol Stream,1,41.9125286,-88.1347927
"Johannesburg, GP",ZA,GP,Johannesburg,1,-26.205,28.049722
"Earlysville, VA",US,VA,Earlysville,1,38.154829,-78.464617
"BelleChasse, LA",US,LA,Belle Chasse,1,29.8549287,-89.9906253
"CirclePines, MN",US,MN,Circle Pines,1,45.1448820,-93.1553635
"GrandviewHeights, OH",US,OH,Grandview Heights,1,39.9797863,-83.0407403
"SiouxCenter, IA",US,IA,Sioux Center,1,43.0796879,-96.1756497
"CanalWinchester, OH",US,OH,Canal Winchester,1,39.8428215,-82.8056460
"MullicaHill, NJ",US,NJ,Mullica Hill,1,39.7289860,-75.2187865
"WindsorHills, CA",US,CA,Windsor Hills,1,33.9869591,-118.3541212
"SierraVista, AZ",US,AZ,Sierra Vista,1,31.5545973,-110.2997756
"NorthRoyalton, OH",US,OH,North Royalton,1,41.3136644,-81.7245739
"OrangeBeach, AL",US,AL,Orange Beach,1,30.2943681,-87.5735935
"Phillipsburg, NJ",US,NJ,Phillipsburg,1,40.6882288,-75.1987922
"Yanceyville, NC",US,NC,Yanceyville,1,36.3998582,-79.3346302
"Englishtown, NJ",US,NJ,Englishtown,1,40.2939428,-74.3585316
"EastHartford, CT",US,CT,East Hartford,1,41.7679140,-72.6445120
"Chillicothe, TX",US,TX,Chillicothe,1,34.2527875,-99.5030421
"Thomastown, VIC",AU,VIC,Thomastown,1,-37.6805616,145.0144103
"Springfield, VT",US,VT,Springfield,1,43.296139,-72.478095
"CopperasCove, TX",US,TX,Copperas Cove,1,31.1240620,-97.9030785
"SaintGabriel, LA",US,LA,Saint Gabriel,1,30.2576953,-91.0992706
"Mechanicsville, MD",US,MD,Mechanicsville,1,38.44191,-76.747398
"Clarksville, MD",US,MD,Clarksville,1,39.2117011,-76.9392174
